Name,Gender,Age,Subject,Preferred_time,Location
선생님1709,여자,24,"수학, 과학",평일 오후,강서구 염창동
선생님1710,여자,23,"사회, 과학, 수학",주말 오전,강남구 신사동
선생님1711,남자,29,"국어, 수학, 과학, 사회, 영어",평일 오전,강남구 논현1동
선생님1712,여자,22,"과학, 국어",주말 오후,강동구 강일동
선생님1713,남자,27,"수학, 영어, 국어, 과학, 사회",주말 오전,강남구 청담동
선생님1714,여자,24,"과학, 국어, 영어, 사회",주말 오후,관악구 은천동
선생님1715,여자,22,"수학, 영어, 과학, 사회, 국어",평일 오후,강서구 염창동
선생님1716,남자,20,"수학, 영어, 사회, 과학",주말 오후,강남구 청담동
선생님1717,남자,28,"영어, 과학, 사회, 국어, 수학",주말 오후,강동구 강일동
선생님1718,여자,20,"과학, 국어, 영어",평일 오후,강동구 강일동
선생님1719,여자,20,"수학, 영어, 과학, 사회, 국어",주말 오전,강남구 논현1동
선생님1720,여자,23,"국어, 과학, 영어, 사회, 수학",평일 오전,강북구 미아동
선생님1721,남자,26,"국어, 영어, 과학",주말 오후,강서구 염창동
선생님1722,남자,24,"과학, 영어",주말 오후,관악구 은천동
선생님1723,남자,25,"과학, 수학, 사회",평일 오후,강북구 미아동
선생님1724,남자,24,"영어, 국어, 과학, 사회, 수학",평일 오전,강남구 신사동
선생님1725,남자,26,수학,평일 오후,강북구 미아동
선생님1726,여자,26,사회,평일 오전,강남구 논현1동
선생님1727,남자,27,"사회, 수학, 국어, 과학, 영어",주말 오후,광진구 중곡1동
선생님1728,여자,24,"과학, 수학, 영어, 국어, 사회",평일 오후,강북구 미아동
선생님1729,남자,20,"영어, 국어, 수학",평일 오전,강남구 논현1동
선생님1730,남자,24,"수학, 과학, 사회",평일 오후,강북구 미아동
선생님1731,여자,20,수학,평일 오전,강남구 청담동
선생님1732,남자,30,"영어, 국어",주말 오후,강남구 신사동
선생님1733,여자,26,"영어, 국어, 사회, 수학, 과학",평일 오전,강남구 신사동
선생님1734,여자,23,"국어, 영어, 수학",주말 오후,광진구 중곡1동
선생님1735,여자,29,"과학, 수학, 영어, 사회, 국어",주말 오전,강남구 청담동
선생님1736,남자,30,수학,주말 오후,강동구 강일동
선생님1737,여자,26,영어,주말 오후,관악구 은천동
선생님1738,남자,24,사회,평일 오후,강북구 미아동
선생님1739,여자,30,"과학, 국어, 사회, 영어",평일 오후,강동구 강일동
선생님1740,남자,26,"과학, 수학, 사회",평일 오후,강서구 염창동
선생님1741,남자,25,"국어, 수학, 사회",평일 오후,강동구 강일동
선생님1742,여자,20,"사회, 수학",주말 오전,강남구 청담동
선생님1743,남자,24,"사회, 과학",평일 오후,강남구 청담동
선생님1744,남자,21,"국어, 과학, 수학",평일 오전,강남구 논현1동
선생님1745,여자,25,"사회, 영어, 국어, 수학",주말 오후,강동구 강일동
선생님1746,남자,30,"수학, 과학, 사회",주말 오후,강남구 신사동
선생님1747,여자,20,"과학, 수학",평일 오후,강남구 청담동
선생님1748,남자,23,"사회, 수학, 국어, 과학, 영어",주말 오전,광진구 중곡1동
선생님1749,남자,25,영어,평일 오후,강남구 신사동
선생님1750,남자,20,"사회, 국어, 수학",평일 오전,강동구 강일동
선생님1751,남자,25,"국어, 수학, 사회, 과학, 영어",평일 오후,강남구 청담동
선생님1752,남자,26,과학,주말 오후,강북구 미아동
선생님1753,여자,20,"과학, 국어, 영어, 사회",주말 오전,관악구 은천동
선생님1754,남자,28,"국어, 영어",평일 오후,강북구 미아동
선생님1755,여자,24,영어,평일 오후,강남구 논현1동
선생님1756,여자,28,"영어, 수학",주말 오전,광진구 중곡1동
선생님1757,남자,22,"과학, 수학, 영어, 국어, 사회",평일 오전,강남구 청담동
선생님1758,여자,29,영어,주말 오후,광진구 중곡1동
선생님1759,여자,21,"영어, 과학, 사회, 수학, 국어",평일 오전,강서구 염창동
선생님1760,남자,30,"수학, 국어, 사회, 과학, 영어",주말 오후,강남구 신사동
선생님1761,남자,30,"사회, 수학, 과학, 영어",주말 오후,광진구 중곡1동
선생님1762,남자,30,"사회, 수학, 과학, 영어",평일 오전,강서구 염창동
선생님1763,남자,22,"영어, 사회, 수학, 국어",평일 오후,강북구 미아동
선생님1764,남자,21,"과학, 사회, 영어, 수학, 국어",주말 오후,강남구 청담동
선생님1765,여자,23,"국어, 사회, 과학",평일 오전,강남구 논현1동
선생님1766,여자,23,"수학, 영어, 국어, 사회, 과학",평일 오전,강동구 강일동
선생님1767,남자,22,"영어, 과학, 사회",평일 오후,강동구 강일동
선생님1768,여자,23,"사회, 국어",주말 오전,강동구 강일동
선생님1769,남자,24,"국어, 영어, 수학, 과학",평일 오전,강남구 논현1동
선생님1770,남자,26,"과학, 사회, 수학",평일 오후,강남구 신사동
선생님1771,남자,24,수학,주말 오전,강남구 논현1동
선생님1772,여자,24,"영어, 수학, 국어, 과학",주말 오후,관악구 은천동
선생님1773,여자,21,"과학, 영어",평일 오전,강남구 논현1동
선생님1774,남자,30,"영어, 수학, 사회, 과학",평일 오후,관악구 은천동
선생님1775,남자,30,"국어, 영어, 사회, 과학",주말 오전,광진구 중곡1동
선생님1776,남자,26,사회,주말 오전,광진구 중곡1동
선생님1777,여자,28,"사회, 국어",주말 오전,강남구 논현1동
선생님1778,여자,28,사회,평일 오전,광진구 중곡1동
선생님1779,여자,29,"수학, 영어, 사회",주말 오후,강북구 미아동
선생님1780,여자,24,국어,주말 오전,강남구 논현1동
선생님1781,남자,22,"국어, 과학, 수학, 영어, 사회",평일 오전,관악구 은천동
선생님1782,남자,23,"국어, 사회, 과학, 수학, 영어",주말 오후,강북구 미아동
선생님1783,남자,30,영어,평일 오전,강동구 강일동
선생님1784,여자,27,"국어, 사회, 수학, 영어",평일 오후,강남구 논현1동
선생님1785,남자,29,"수학, 과학, 국어, 사회",평일 오전,강동구 강일동
선생님1786,남자,27,"과학, 영어, 국어, 사회, 수학",주말 오전,강북구 미아동
선생님1787,남자,28,영어,주말 오전,강남구 신사동
선생님1788,여자,29,"과학, 국어",평일 오후,광진구 중곡1동
선생님1789,여자,24,"국어, 사회, 수학, 과학",평일 오전,강남구 논현1동
선생님1790,여자,28,"수학, 사회, 영어, 국어",주말 오전,관악구 은천동
선생님1791,여자,21,"과학, 영어, 사회, 국어, 수학",평일 오전,강서구 염창동
선생님1792,남자,23,영어,주말 오후,강남구 논현1동
선생님1793,남자,24,국어,주말 오후,강남구 신사동
선생님1794,여자,30,영어,평일 오전,강동구 강일동
선생님1795,여자,27,"과학, 영어",평일 오후,광진구 중곡1동
선생님1796,여자,30,"국어, 영어",평일 오후,관악구 은천동
선생님1797,남자,22,"과학, 영어, 국어",평일 오후,강서구 염창동
선생님1798,여자,22,"영어, 수학, 국어, 사회",평일 오후,강남구 신사동
선생님1799,여자,28,"영어, 국어, 사회, 수학, 과학",평일 오후,강동구 강일동
선생님1800,남자,20,"수학, 영어, 국어, 사회",평일 오전,광진구 중곡1동
선생님1801,남자,24,"영어, 국어, 사회, 과학, 수학",주말 오전,강서구 염창동
선생님1802,남자,30,"국어, 수학, 과학",평일 오후,강남구 청담동
선생님1803,남자,22,"수학, 사회, 과학",주말 오전,강북구 미아동
선생님1804,여자,22,과학,주말 오전,강남구 신사동
선생님1805,여자,25,"사회, 국어, 영어",주말 오전,강남구 청담동
선생님1806,남자,29,"과학, 수학, 국어",평일 오후,강남구 논현1동
선생님1807,남자,28,"과학, 수학, 국어",주말 오전,강남구 청담동
선생님1808,여자,30,"수학, 과학, 영어",주말 오후,강남구 논현1동
선생님1809,남자,30,"과학, 수학, 영어",주말 오전,강남구 청담동
선생님1810,여자,24,"과학, 수학, 사회, 국어",주말 오후,강서구 염창동
선생님1811,남자,20,"과학, 사회, 국어",평일 오후,강남구 신사동
선생님1812,여자,25,"국어, 과학, 수학, 영어",주말 오후,강남구 논현1동
선생님1813,여자,30,"사회, 수학, 국어, 영어",평일 오전,강남구 신사동
선생님1814,여자,24,영어,주말 오전,강남구 신사동
선생님1815,여자,21,"과학, 사회, 영어, 수학",평일 오전,강남구 논현1동
선생님1816,여자,28,과학,주말 오후,관악구 은천동
선생님1817,남자,27,"사회, 국어, 수학",주말 오후,관악구 은천동
선생님1818,여자,22,"과학, 수학",주말 오전,강남구 논현1동
선생님1819,여자,29,"과학, 국어",평일 오후,강동구 강일동
선생님1820,여자,30,"사회, 영어, 과학",주말 오후,강북구 미아동
선생님1821,남자,30,국어,주말 오후,관악구 은천동
선생님1822,여자,22,"국어, 사회",평일 오전,관악구 은천동
선생님1823,남자,20,"영어, 수학, 과학, 사회",주말 오후,관악구 은천동
선생님1824,남자,29,"수학, 영어, 사회, 국어",주말 오후,강남구 신사동
선생님1825,여자,30,"국어, 과학, 사회, 수학, 영어",평일 오전,관악구 은천동
선생님1826,여자,28,"영어, 사회, 과학",평일 오후,강남구 신사동
선생님1827,여자,22,"수학, 과학, 국어, 영어",주말 오전,강북구 미아동
선생님1828,남자,21,"과학, 수학, 사회, 영어",평일 오후,강동구 강일동
선생님1829,남자,24,"국어, 과학",평일 오전,관악구 은천동
선생님1830,여자,23,"영어, 국어, 수학, 사회",평일 오전,강남구 논현1동
선생님1831,여자,25,"영어, 국어, 사회, 수학",평일 오전,관악구 은천동
선생님1832,남자,30,"사회, 수학, 영어, 국어",평일 오후,강남구 신사동
선생님1833,남자,24,"수학, 과학, 사회, 국어, 영어",주말 오후,강남구 신사동
선생님1834,여자,20,국어,주말 오전,강동구 강일동
선생님1835,남자,21,"국어, 과학, 영어, 수학, 사회",주말 오후,관악구 은천동
선생님1836,남자,24,"사회, 과학, 영어, 국어",평일 오후,관악구 은천동
선생님1837,남자,28,"수학, 과학, 사회",평일 오전,강북구 미아동
선생님1838,여자,21,"사회, 과학, 국어, 수학",주말 오전,강북구 미아동
선생님1839,여자,20,"수학, 사회, 국어, 영어, 과학",주말 오전,광진구 중곡1동
선생님1840,여자,21,과학,평일 오후,광진구 중곡1동
선생님1841,여자,29,"사회, 영어, 국어, 과학",주말 오후,강동구 강일동
선생님1842,여자,25,"과학, 국어, 영어",주말 오전,강서구 염창동
선생님1843,여자,30,"과학, 사회, 영어, 수학, 국어",평일 오전,강남구 청담동
선생님1844,여자,29,"국어, 영어, 사회, 수학, 과학",주말 오전,관악구 은천동
선생님1845,여자,22,과학,평일 오전,강남구 청담동
선생님1846,여자,21,"국어, 과학, 영어, 사회, 수학",주말 오전,광진구 중곡1동
선생님1847,여자,21,"수학, 국어, 사회",평일 오후,광진구 중곡1동
선생님1848,남자,28,"국어, 과학",주말 오전,강남구 청담동
선생님1849,남자,25,수학,평일 오후,광진구 중곡1동
선생님1850,남자,21,"수학, 영어, 국어, 사회, 과학",주말 오전,강북구 미아동
선생님1851,여자,24,"수학, 국어",주말 오전,강동구 강일동
선생님1852,남자,30,영어,평일 오전,강서구 염창동
선생님1853,남자,22,"과학, 수학, 국어, 영어",주말 오전,광진구 중곡1동
선생님1854,남자,21,"영어, 수학, 국어",주말 오후,강북구 미아동
선생님1855,여자,21,"국어, 수학, 영어, 과학, 사회",평일 오후,강북구 미아동
선생님1856,여자,21,"국어, 과학, 수학, 영어, 사회",주말 오후,강남구 신사동
선생님1857,여자,24,"국어, 수학",평일 오전,관악구 은천동
선생님1858,여자,26,수학,평일 오후,강남구 논현1동
선생님1859,여자,27,사회,주말 오전,강동구 강일동
선생님1860,여자,30,"수학, 사회, 과학, 영어, 국어",평일 오전,강남구 논현1동
선생님1861,남자,24,"과학, 영어, 국어",주말 오전,강북구 미아동
선생님1862,남자,30,"영어, 과학, 사회, 국어",평일 오전,강남구 신사동
선생님1863,여자,23,"수학, 사회",평일 오후,강북구 미아동
선생님1864,남자,29,수학,주말 오후,강남구 청담동
선생님1865,남자,22,"수학, 국어",평일 오후,강남구 논현1동
선생님1866,남자,27,"과학, 영어, 사회",주말 오전,강서구 염창동
선생님1867,여자,28,"사회, 수학, 국어, 과학, 영어",주말 오후,강남구 청담동
선생님1868,여자,22,"국어, 수학",평일 오전,강동구 강일동
선생님1869,여자,28,수학,주말 오후,강남구 논현1동
선생님1870,남자,27,영어,평일 오전,관악구 은천동
선생님1871,여자,27,"과학, 영어, 사회",평일 오전,관악구 은천동
선생님1872,남자,21,"영어, 국어, 과학, 사회",주말 오후,광진구 중곡1동
선생님1873,남자,20,"국어, 영어",평일 오후,강남구 논현1동
선생님1874,여자,24,"수학, 국어, 사회, 과학, 영어",평일 오전,강남구 신사동
